#x,y,time,time_rel,RSS,noise,frameLen,channelFreq,type,fragNum
0.0,0.0,1557091936.924822000,0.082747000,-71,-34,299,2412,8,0
0.0,0.0,1557091937.027275000,0.185200000,-73,-34,299,2412,8,0
0.0,0.0,1557091937.076978000,0.234903000,-72,-34,128,2412,32,0
0.0,0.0,1557091937.129569000,0.287494000,-73,-34,299,2412,8,0
0.0,0.0,1557091937.173169000,0.331094000,-72,-34,293,2412,32,0
0.0,0.0,1557091937.231980000,0.389905000,-75,-46,299,2412,8,0
0.0,0.0,1557091937.334328000,0.492253000,-74,-46,299,2412,8,0
0.0,0.0,1557091937.436790000,0.594715000,-75,-46,299,2412,8,0
0.0,0.0,1557091937.539201000,0.697126000,-74,-46,299,2412,8,0
0.0,0.0,1557091937.641637000,0.799562000,-73,-46,299,2412,8,0
0.0,0.0,1557091937.712317000,0.870242000,-75,-46,293,2412,5,0
0.0,0.0,1557091937.744092000,0.902017000,-73,-46,299,2412,8,0
0.0,0.0,1557091937.846342000,1.004267000,-74,-46,299,2412,8,0
0.0,0.0,1557091937.948769000,1.106694000,-73,-46,299,2412,8,0
0.0,0.0,1557091938.051177000,1.209102000,-74,-46,299,2412,8,0
0.0,0.0,1557091938.153896000,1.311821000,-73,-46,299,2412,8,0
0.0,0.0,1557091938.257064000,1.414989000,-76,-57,299,2412,8,0
0.0,0.0,1557091938.358364000,1.516289000,-74,-57,299,2412,8,0
0.0,0.0,1557091938.460771000,1.618696000,-74,-57,299,2412,8,0
0.0,0.0,1557091938.563562000,1.721487000,-75,-57,299,2412,8,0
0.0,0.0,1557091938.665508000,1.823433000,-75,-57,299,2412,8,0
0.0,0.0,1557091938.767908000,1.925833000,-74,-57,299,2412,8,0
0.0,0.0,1557091938.870351000,2.028276000,-72,-57,299,2412,8,0
0.0,0.0,1557091938.972830000,2.130755000,-74,-57,299,2412,8,0
0.0,0.0,1557091939.087160000,2.245085000,-74,-57,299,2412,8,0
0.0,0.0,1557091939.177543000,2.335468000,-73,-57,299,2412,8,0
0.0,0.0,1557091939.279922000,2.437847000,-73,-69,299,2412,8,0
0.0,0.0,1557091939.382379000,2.540304000,-73,-69,299,2412,8,0
0.0,0.0,1557091939.484686000,2.642611000,-73,-69,299,2412,8,0
0.0,0.0,1557091939.587139000,2.745064000,-73,-69,299,2412,8,0
0.0,0.0,1557091939.689531000,2.847456000,-73,-69,299,2412,8,0
0.0,0.0,1557091939.791979000,2.949904000,-73,-69,299,2412,8,0
0.0,0.0,1557091939.894811000,3.052736000,-73,-69,299,2412,8,0
0.0,0.0,1557091939.996807000,3.154732000,-73,-69,299,2412,8,0
0.0,0.0,1557091940.099084000,3.257009000,-73,-69,299,2412,8,0
0.0,0.0,1557091940.202087000,3.360012000,-73,-80,299,2412,8,0
0.0,0.0,1557091940.233031000,3.390956000,-73,-80,293,2412,32,0
0.0,0.0,1557091940.304176000,3.462101000,-74,-80,299,2412,8,0
0.0,0.0,1557091940.406954000,3.564879000,-74,-80,299,2412,8,0
0.0,0.0,1557091940.509357000,3.667282000,-75,-80,299,2412,8,0
0.0,0.0,1557091940.622003000,3.779928000,-76,-80,299,2412,8,0
0.0,0.0,1557091940.713526000,3.871451000,-76,-80,299,2412,8,0
0.0,0.0,1557091940.816037000,3.973962000,-75,-80,299,2412,8,0
0.0,0.0,1557091940.914466000,4.072391000,-79,-80,293,2412,5,0
0.0,0.0,1557091940.917037000,4.074962000,-78,-80,293,2412,5,0
0.0,0.0,1557091940.952851000,4.110776000,-78,-80,293,2412,5,0
0.0,0.0,1557091940.993802000,4.151727000,-79,-80,293,2412,5,0
0.0,0.0,1557091940.996326000,4.154251000,-79,-80,293,2412,5,0
0.0,0.0,1557091940.998859000,4.156784000,-79,-80,293,2412,5,0
0.0,0.0,1557091941.001416000,4.159341000,-80,-80,293,2412,5,0
0.0,0.0,1557091941.007392000,4.165317000,-79,-80,293,2412,5,0
0.0,0.0,1557091941.024425000,4.182350000,-75,-80,299,2412,8,0
0.0,0.0,1557091941.123953000,4.281878000,-75,-80,299,2412,8,0
0.0,0.0,1557091941.226175000,4.384100000,-75,-92,299,2412,8,0
0.0,0.0,1557091941.327999000,4.485924000,-75,-92,299,2412,8,0
0.0,0.0,1557091941.430427000,4.588352000,-76,-92,299,2412,8,0
0.0,0.0,1557091941.533014000,4.690939000,-76,-92,299,2412,8,0
0.0,0.0,1557091941.635541000,4.793466000,-76,-92,299,2412,8,0
0.0,0.0,1557091941.737926000,4.895851000,-76,-92,299,2412,8,0
0.0,0.0,1557091941.839990000,4.997915000,-76,-92,299,2412,8,0
0.0,0.0,1557091941.942468000,5.100393000,-74,-92,299,2412,8,0
0.0,0.0,1557091942.044872000,5.202797000,-75,-92,299,2412,8,0
0.0,0.0,1557091942.147327000,5.305252000,-75,-92,299,2412,8,0
0.0,0.0,1557091942.249719000,5.407644000,-75,-92,299,2412,8,0
0.0,0.0,1557091942.352400000,5.510325000,-73,-92,299,2412,8,0
0.0,0.0,1557091942.454395000,5.612320000,-74,-92,299,2412,8,0
0.0,0.0,1557091942.556796000,5.714721000,-73,-92,299,2412,8,0
0.0,0.0,1557091942.659288000,5.817213000,-75,-92,299,2412,8,0
0.0,0.0,1557091942.761828000,5.919753000,-72,-92,299,2412,8,0
0.0,0.0,1557091942.864102000,6.022027000,-72,-92,299,2412,8,0
0.0,0.0,1557091942.966596000,6.124521000,-70,-92,299,2412,8,0
0.0,0.0,1557091943.068842000,6.226767000,-72,-92,299,2412,8,0
0.0,0.0,1557091943.171177000,6.329102000,-70,-92,299,2412,8,0
0.0,0.0,1557091943.277189000,6.435114000,-73,-92,299,2412,8,0
0.0,0.0,1557091943.293171000,6.451096000,-72,-92,293,2412,32,0
0.0,0.0,1557091943.375949000,6.533874000,-71,-92,299,2412,8,0
0.0,0.0,1557091943.478773000,6.636698000,-71,-92,299,2412,8,0
0.0,0.0,1557091943.580854000,6.738779000,-71,-92,299,2412,8,0
0.0,0.0,1557091943.683269000,6.841194000,-69,-92,299,2412,8,0
0.0,0.0,1557091943.786806000,6.944731000,-73,-92,299,2412,8,0
0.0,0.0,1557091943.888158000,7.046083000,-72,-92,299,2412,8,0
0.0,0.0,1557091943.990554000,7.148479000,-68,-92,299,2412,8,0
0.0,0.0,1557091944.092911000,7.250836000,-69,-92,299,2412,8,0
0.0,0.0,1557091944.195364000,7.353289000,-70,-92,299,2412,8,0
0.0,0.0,1557091944.297711000,7.455636000,-70,-91,299,2412,8,0
0.0,0.0,1557091944.400150000,7.558075000,-69,-91,299,2412,8,0
0.0,0.0,1557091944.502614000,7.660539000,-69,-91,299,2412,8,0
0.0,0.0,1557091944.604906000,7.762831000,-70,-91,299,2412,8,0
0.0,0.0,1557091944.707275000,7.865200000,-72,-91,299,2412,8,0
0.0,0.0,1557091944.809594000,7.967519000,-70,-91,299,2412,8,0
0.0,0.0,1557091944.912566000,8.070491000,-68,-91,299,2412,8,0
0.0,0.0,1557091944.923668000,8.081593000,-69,-91,156,2412,32,0
0.0,0.0,1557091945.119158000,8.277083000,-71,-91,299,2412,8,0
0.0,0.0,1557091945.219387000,8.377312000,-69,-91,299,2412,8,0
0.0,0.0,1557091945.321610000,8.479535000,-70,-91,299,2412,8,0
0.0,0.0,1557091945.423991000,8.581916000,-72,-91,299,2412,8,0
0.0,0.0,1557091945.527080000,8.685005000,-71,-91,299,2412,8,0
0.0,0.0,1557091945.630717000,8.788642000,-70,-91,299,2412,8,0
0.0,0.0,1557091945.731277000,8.889202000,-74,-91,299,2412,8,0
0.0,0.0,1557091945.833699000,8.991624000,-72,-91,299,2412,8,0
0.0,0.0,1557091945.936087000,9.094012000,-73,-91,299,2412,8,0
0.0,0.0,1557091946.038638000,9.196563000,-73,-91,299,2412,8,0
0.0,0.0,1557091946.141472000,9.299397000,-74,-91,299,2412,8,0
0.0,0.0,1557091946.243468000,9.401393000,-74,-91,299,2412,8,0
0.0,0.0,1557091946.345771000,9.503696000,-72,-91,299,2412,8,0
0.0,0.0,1557091946.353188000,9.511113000,-73,-91,293,2412,32,0
0.0,0.0,1557091946.448165000,9.606090000,-72,-91,299,2412,8,0
0.0,0.0,1557091946.551008000,9.708933000,-71,-91,299,2412,8,0
0.0,0.0,1557091946.653277000,9.811202000,-74,-91,299,2412,8,0
0.0,0.0,1557091946.755284000,9.913209000,-74,-91,299,2412,8,0
0.0,0.0,1557091946.857777000,10.015702000,-74,-91,299,2412,8,0
0.0,0.0,1557091946.960722000,10.118647000,-74,-91,299,2412,8,0
0.0,0.0,1557091947.062738000,10.220663000,-75,-91,299,2412,8,0
0.0,0.0,1557091947.165019000,10.322944000,-74,-91,299,2412,8,0
0.0,0.0,1557091947.369956000,10.527881000,-73,-91,299,2412,8,0
0.0,0.0,1557091947.473504000,10.631429000,-73,-91,299,2412,8,0
0.0,0.0,1557091947.574559000,10.732484000,-74,-91,299,2412,8,0
0.0,0.0,1557091947.676948000,10.834873000,-74,-91,299,2412,8,0
0.0,0.0,1557091947.779456000,10.937381000,-73,-91,299,2412,8,0
0.0,0.0,1557091947.890383000,11.048308000,-72,-91,299,2412,8,0
0.0,0.0,1557091947.984265000,11.142190000,-73,-91,299,2412,8,0
0.0,0.0,1557091948.086499000,11.244424000,-74,-91,299,2412,8,0
0.0,0.0,1557091948.188919000,11.346844000,-73,-91,299,2412,8,0
0.0,0.0,1557091948.291640000,11.449565000,-74,-91,299,2412,8,0
0.0,0.0,1557091948.394049000,11.551974000,-73,-91,299,2412,8,0
0.0,0.0,1557091948.496235000,11.654160000,-71,-91,299,2412,8,0
0.0,0.0,1557091948.598607000,11.756532000,-72,-91,299,2412,8,0
0.0,0.0,1557091948.701035000,11.858960000,-72,-91,299,2412,8,0
0.0,0.0,1557091948.803726000,11.961651000,-71,-91,299,2412,8,0
0.0,0.0,1557091948.905668000,12.063593000,-72,-91,299,2412,8,0
0.0,0.0,1557091949.008053000,12.165978000,-72,-91,299,2412,8,0
0.0,0.0,1557091949.110621000,12.268546000,-72,-91,299,2412,8,0
0.0,0.0,1557091949.213021000,12.370946000,-71,-91,299,2412,8,0
0.0,0.0,1557091949.316271000,12.474196000,-71,-91,299,2412,8,0
0.0,0.0,1557091949.413254000,12.571179000,-72,-91,293,2412,32,0
0.0,0.0,1557091949.417755000,12.575680000,-72,-91,299,2412,8,0
0.0,0.0,1557091949.520198000,12.678123000,-72,-91,299,2412,8,0
0.0,0.0,1557091949.622657000,12.780582000,-72,-91,299,2412,8,0
0.0,0.0,1557091949.724973000,12.882898000,-72,-91,299,2412,8,0
0.0,0.0,1557091949.827362000,12.985287000,-72,-91,299,2412,8,0
0.0,0.0,1557091949.930086000,13.088011000,-72,-91,299,2412,8,0
0.0,0.0,1557091950.037374000,13.195299000,-72,-91,299,2412,8,0
0.0,0.0,1557091950.134444000,13.292369000,-72,-91,299,2412,8,0
0.0,0.0,1557091950.237172000,13.395097000,-72,-91,299,2412,8,0
0.0,0.0,1557091950.339553000,13.497478000,-72,-91,299,2412,8,0
0.0,0.0,1557091950.442235000,13.600160000,-72,-91,299,2412,8,0
0.0,0.0,1557091950.544260000,13.702185000,-72,-91,299,2412,8,0
0.0,0.0,1557091950.646703000,13.804628000,-72,-91,299,2412,8,0
0.0,0.0,1557091950.748982000,13.906907000,-72,-91,299,2412,8,0
0.0,0.0,1557091950.811838000,13.969763000,-72,-91,156,2412,32,0
0.0,0.0,1557091950.851460000,14.009385000,-72,-91,299,2412,8,0
0.0,0.0,1557091950.953961000,14.111886000,-72,-91,299,2412,8,0
0.0,0.0,1557091951.056322000,14.214247000,-72,-91,299,2412,8,0
0.0,0.0,1557091951.158527000,14.316452000,-73,-91,299,2412,8,0
0.0,0.0,1557091951.260963000,14.418888000,-72,-91,299,2412,8,0
0.0,0.0,1557091951.364818000,14.522743000,-72,-91,299,2412,8,0
0.0,0.0,1557091951.465814000,14.623739000,-72,-91,299,2412,8,0
0.0,0.0,1557091951.568680000,14.726605000,-72,-91,299,2412,8,0
0.0,0.0,1557091951.670694000,14.828619000,-70,-91,299,2412,8,0
0.0,0.0,1557091951.773162000,14.931087000,-72,-91,299,2412,8,0
0.0,0.0,1557091951.875456000,15.033381000,-72,-91,299,2412,8,0
0.0,0.0,1557091951.977813000,15.135738000,-72,-91,299,2412,8,0
0.0,0.0,1557091952.080202000,15.238127000,-71,-91,299,2412,8,0
0.0,0.0,1557091952.183730000,15.341655000,-72,-91,299,2412,8,0
0.0,0.0,1557091952.285034000,15.442959000,-72,-92,299,2412,8,0
0.0,0.0,1557091952.314006000,15.471931000,-74,-92,293,2412,5,0
0.0,0.0,1557091952.377927000,15.535852000,-74,-92,293,2412,5,0
0.0,0.0,1557091952.393870000,15.551795000,-72,-92,299,2412,8,0
0.0,0.0,1557091952.473405000,15.631330000,-72,-92,293,2412,32,0
0.0,0.0,1557091952.489802000,15.647727000,-71,-92,299,2412,8,0
0.0,0.0,1557091952.797057000,15.954982000,-72,-92,299,2412,8,0
0.0,0.0,1557091953.002662000,16.160587000,-71,-92,299,2412,8,0
0.0,0.0,1557091953.104430000,16.262355000,-72,-92,299,2412,8,0
0.0,0.0,1557091953.206720000,16.364645000,-72,-92,299,2412,8,0
0.0,0.0,1557091953.309379000,16.467304000,-72,-92,299,2412,8,0
0.0,0.0,1557091953.350625000,16.508550000,-74,-92,293,2412,5,0
0.0,0.0,1557091953.367783000,16.525708000,-74,-92,293,2412,5,0
0.0,0.0,1557091953.422302000,16.580227000,-74,-92,293,2412,5,0
0.0,0.0,1557091953.424633000,16.582558000,-74,-92,293,2412,5,0
0.0,0.0,1557091953.427741000,16.585666000,-74,-92,293,2412,5,0
0.0,0.0,1557091953.466556000,16.624481000,-74,-92,293,2412,5,0
0.0,0.0,1557091953.469080000,16.627005000,-74,-92,293,2412,5,0
0.0,0.0,1557091953.471635000,16.629560000,-74,-92,293,2412,5,0
0.0,0.0,1557091953.474192000,16.632117000,-74,-92,293,2412,5,0
0.0,0.0,1557091953.513775000,16.671700000,-72,-92,299,2412,8,0
0.0,0.0,1557091953.616149000,16.774074000,-71,-92,299,2412,8,0
0.0,0.0,1557091953.718585000,16.876510000,-72,-92,299,2412,8,0
0.0,0.0,1557091953.923577000,17.081502000,-72,-92,299,2412,8,0
0.0,0.0,1557091954.025782000,17.183707000,-72,-92,299,2412,8,0
0.0,0.0,1557091954.128249000,17.286174000,-72,-92,299,2412,8,0
0.0,0.0,1557091954.230692000,17.388617000,-72,-92,299,2412,8,0
0.0,0.0,1557091954.334542000,17.492467000,-72,-92,299,2412,8,0
0.0,0.0,1557091954.435464000,17.593389000,-72,-92,299,2412,8,0
0.0,0.0,1557091954.537824000,17.695749000,-71,-92,299,2412,8,0
0.0,0.0,1557091954.640217000,17.798142000,-92,-92,299,2412,8,0
0.0,0.0,1557091954.746387000,17.904312000,-70,-92,299,2412,8,0
0.0,0.0,1557091954.849572000,18.007497000,-72,-92,299,2412,8,0
0.0,0.0,1557091954.947583000,18.105508000,-72,-92,299,2412,8,0
0.0,0.0,1557091955.049877000,18.207802000,-71,-92,299,2412,8,0
0.0,0.0,1557091955.152416000,18.310341000,-70,-92,299,2412,8,0
0.0,0.0,1557091955.255810000,18.413735000,-69,-92,299,2412,8,0
0.0,0.0,1557091955.266500000,18.424425000,-71,-92,293,2412,5,0
0.0,0.0,1557091955.324937000,18.482862000,-73,-91,293,2412,5,0
0.0,0.0,1557091955.328126000,18.486051000,-74,-91,293,2412,5,0
0.0,0.0,1557091955.331541000,18.489466000,-74,-91,293,2412,5,0
0.0,0.0,1557091955.335849000,18.493774000,-74,-91,293,2412,5,0
0.0,0.0,1557091955.338354000,18.496279000,-74,-91,293,2412,5,0
0.0,0.0,1557091955.345673000,18.503598000,-73,-91,293,2412,5,0
0.0,0.0,1557091955.357556000,18.515481000,-72,-91,299,2412,8,0
0.0,0.0,1557091955.459528000,18.617453000,-72,-91,299,2412,8,0
0.0,0.0,1557091955.533415000,18.691340000,-71,-91,293,2412,32,0
0.0,0.0,1557091955.562506000,18.720431000,-70,-91,299,2412,8,0
0.0,0.0,1557091955.769703000,18.927628000,-73,-91,299,2412,8,0
0.0,0.0,1557091955.869534000,19.027459000,-72,-91,299,2412,8,0
0.0,0.0,1557091955.973449000,19.131374000,-70,-91,299,2412,8,0
0.0,0.0,1557091956.073759000,19.231684000,-73,-91,299,2412,8,0
0.0,0.0,1557091956.176219000,19.334144000,-72,-91,299,2412,8,0
0.0,0.0,1557091956.278618000,19.436543000,-74,-91,299,2412,8,0
0.0,0.0,1557091956.381021000,19.538946000,-73,-91,299,2412,8,0
0.0,0.0,1557091956.483461000,19.641386000,-74,-91,299,2412,8,0
0.0,0.0,1557091956.592282000,19.750207000,-73,-91,299,2412,8,0
0.0,0.0,1557091956.688215000,19.846140000,-74,-91,299,2412,8,0
0.0,0.0,1557091956.791765000,19.949690000,-72,-91,299,2412,8,0
0.0,0.0,1557091956.840980000,19.998905000,-73,-91,293,2412,5,0
0.0,0.0,1557091956.895110000,20.053035000,-75,-91,299,2412,8,0
0.0,0.0,1557091956.995828000,20.153753000,-73,-91,299,2412,8,0
0.0,0.0,1557091957.097929000,20.255854000,-74,-91,299,2412,8,0
0.0,0.0,1557091957.201976000,20.359901000,-73,-91,299,2412,8,0
0.0,0.0,1557091957.302917000,20.460842000,-74,-91,299,2412,8,0
0.0,0.0,1557091957.405172000,20.563097000,-74,-91,299,2412,8,0
0.0,0.0,1557091957.508615000,20.666540000,-74,-91,299,2412,8,0
0.0,0.0,1557091957.610006000,20.767931000,-73,-91,299,2412,8,0
0.0,0.0,1557091957.716192000,20.874117000,-73,-91,299,2412,8,0
0.0,0.0,1557091957.815208000,20.973133000,-73,-91,299,2412,8,0
0.0,0.0,1557091957.820697000,20.978622000,-74,-91,293,2412,5,0
0.0,0.0,1557091957.823385000,20.981310000,-73,-91,293,2412,5,0
0.0,0.0,1557091957.825942000,20.983867000,-73,-91,293,2412,5,0
0.0,0.0,1557091957.828479000,20.986404000,-73,-91,293,2412,5,0
0.0,0.0,1557091957.831028000,20.988953000,-73,-91,293,2412,5,0
0.0,0.0,1557091957.917022000,21.074947000,-74,-91,299,2412,8,0
0.0,0.0,1557091958.019531000,21.177456000,-73,-91,299,2412,8,0
0.0,0.0,1557091958.084828000,21.242753000,-74,-91,293,2412,5,0
0.0,0.0,1557091958.099056000,21.256981000,-76,-91,293,2412,5,0
0.0,0.0,1557091958.125731000,21.283656000,-73,-91,299,2412,8,0
0.0,0.0,1557091958.224438000,21.382363000,-72,-91,299,2412,8,0
0.0,0.0,1557091958.326921000,21.484846000,-72,-91,299,2412,8,0
0.0,0.0,1557091958.365938000,21.523863000,-73,-91,293,2412,5,0
0.0,0.0,1557091958.392243000,21.550168000,-72,-91,293,2412,5,0
0.0,0.0,1557091958.429177000,21.587102000,-72,-91,299,2412,8,0
0.0,0.0,1557091958.531462000,21.689387000,-73,-91,299,2412,8,0
0.0,0.0,1557091958.599364000,21.757289000,-71,-91,293,2412,32,0
0.0,0.0,1557091958.633881000,21.791806000,-72,-91,299,2412,8,0
0.0,0.0,1557091958.736526000,21.894451000,-72,-91,299,2412,8,0
0.0,0.0,1557091958.839827000,21.997752000,-71,-91,299,2412,8,0
0.0,0.0,1557091958.943123000,22.101048000,-72,-91,299,2412,8,0
0.0,0.0,1557091959.043786000,22.201711000,-71,-91,299,2412,8,0
0.0,0.0,1557091959.145872000,22.303797000,-73,-91,299,2412,8,0
0.0,0.0,1557091959.357617000,22.515542000,-73,-91,299,2412,8,0
0.0,0.0,1557091959.453136000,22.611061000,-71,-91,299,2412,8,0
0.0,0.0,1557091959.555872000,22.713797000,-72,-91,299,2412,8,0
0.0,0.0,1557091959.658038000,22.815963000,-71,-91,299,2412,8,0
0.0,0.0,1557091959.760247000,22.918172000,-71,-91,299,2412,8,0
0.0,0.0,1557091959.862859000,23.020784000,-70,-91,299,2412,8,0
0.0,0.0,1557091959.966376000,23.124301000,-70,-91,299,2412,8,0
0.0,0.0,1557091960.067640000,23.225565000,-70,-91,299,2412,8,0
0.0,0.0,1557091960.169877000,23.327802000,-70,-91,299,2412,8,0
0.0,0.0,1557091960.272401000,23.430326000,-71,-91,299,2412,8,0
0.0,0.0,1557091960.375102000,23.533027000,-69,-91,299,2412,8,0
0.0,0.0,1557091960.477246000,23.635171000,-71,-91,299,2412,8,0
0.0,0.0,1557091960.579771000,23.737696000,-70,-91,299,2412,8,0
0.0,0.0,1557091960.682159000,23.840084000,-71,-91,299,2412,8,0
0.0,0.0,1557091960.785009000,23.942934000,-70,-91,299,2412,8,0
0.0,0.0,1557091960.989104000,24.147029000,-72,-91,299,2412,8,0
0.0,0.0,1557091961.091530000,24.249455000,-74,-91,299,2412,8,0
0.0,0.0,1557091961.193941000,24.351866000,-73,-91,299,2412,8,0
0.0,0.0,1557091961.296870000,24.454795000,-74,-91,299,2412,8,0
0.0,0.0,1557091961.398729000,24.556654000,-73,-91,299,2412,8,0
0.0,0.0,1557091961.501112000,24.659037000,-74,-91,299,2412,8,0
0.0,0.0,1557091961.603523000,24.761448000,-73,-91,299,2412,8,0
0.0,0.0,1557091961.653553000,24.811478000,-72,-91,293,2412,32,0
0.0,0.0,1557091961.808625000,24.966550000,-71,-91,299,2412,8,0
0.0,0.0,1557091961.910657000,25.068582000,-68,-91,299,2412,8,0
0.0,0.0,1557091962.013306000,25.171231000,-66,-91,299,2412,8,0
0.0,0.0,1557091962.115815000,25.273740000,-66,-91,299,2412,8,0
0.0,0.0,1557091962.225034000,25.382959000,-63,-91,299,2412,8,0
0.0,0.0,1557091962.320278000,25.478203000,-64,-91,299,2412,8,0
0.0,0.0,1557091962.422795000,25.580720000,-62,-91,299,2412,8,0
0.0,0.0,1557091962.527356000,25.685281000,-63,-91,299,2412,8,0
0.0,0.0,1557091962.627690000,25.785615000,-63,-91,299,2412,8,0
0.0,0.0,1557091962.729930000,25.887855000,-65,-91,299,2412,8,0
0.0,0.0,1557091962.832324000,25.990249000,-66,-91,299,2412,8,0
0.0,0.0,1557091962.937215000,26.095140000,-70,-91,299,2412,8,0
0.0,0.0,1557091963.037262000,26.195187000,-72,-91,299,2412,8,0
0.0,0.0,1557091963.139748000,26.297673000,-73,-91,299,2412,8,0
0.0,0.0,1557091963.241900000,26.399825000,-67,-91,299,2412,8,0
0.0,0.0,1557091963.344380000,26.502305000,-68,-91,299,2412,8,0
0.0,0.0,1557091963.448198000,26.606123000,-66,-91,299,2412,8,0
0.0,0.0,1557091963.549121000,26.707046000,-68,-91,299,2412,8,0
0.0,0.0,1557091963.651549000,26.809474000,-68,-91,299,2412,8,0
0.0,0.0,1557091963.754622000,26.912547000,-69,-91,299,2412,8,0
0.0,0.0,1557091963.856709000,27.014634000,-68,-91,299,2412,8,0
0.0,0.0,1557091963.958720000,27.116645000,-70,-91,299,2412,8,0
0.0,0.0,1557091964.061219000,27.219144000,-68,-91,299,2412,8,0
0.0,0.0,1557091964.163641000,27.321566000,-71,-91,299,2412,8,0
0.0,0.0,1557091964.266066000,27.423991000,-69,-91,299,2412,8,0
0.0,0.0,1557091964.369204000,27.527129000,-72,-91,299,2412,8,0
0.0,0.0,1557091964.475985000,27.633910000,-68,-92,299,2412,8,0
0.0,0.0,1557091964.573198000,27.731123000,-70,-92,299,2412,8,0
0.0,0.0,1557091964.675695000,27.833620000,-67,-92,299,2412,8,0
0.0,0.0,1557091964.713514000,27.871439000,-65,-92,293,2412,32,0
0.0,0.0,1557091964.778071000,27.935996000,-66,-92,299,2412,8,0
0.0,0.0,1557091964.880718000,28.038643000,-63,-92,299,2412,8,0
0.0,0.0,1557091964.982743000,28.140668000,-63,-92,299,2412,8,0
0.0,0.0,1557091965.085176000,28.243101000,-62,-92,299,2412,8,0
0.0,0.0,1557091965.187646000,28.345571000,-62,-92,299,2412,8,0
0.0,0.0,1557091965.290189000,28.448114000,-63,-92,299,2412,8,0
0.0,0.0,1557091965.370359000,28.528284000,-63,-92,156,2412,32,0
0.0,0.0,1557091965.392706000,28.550631000,-64,-92,299,2412,8,0
0.0,0.0,1557091965.494742000,28.652667000,-63,-92,299,2412,8,0
0.0,0.0,1557091965.597128000,28.755053000,-65,-92,299,2412,8,0
0.0,0.0,1557091965.699769000,28.857694000,-63,-92,299,2412,8,0
0.0,0.0,1557091965.801999000,28.959924000,-65,-92,299,2412,8,0
0.0,0.0,1557091965.904350000,29.062275000,-64,-92,299,2412,8,0
0.0,0.0,1557091966.006940000,29.164865000,-65,-92,299,2412,8,0
0.0,0.0,1557091966.109315000,29.267240000,-64,-92,299,2412,8,0
0.0,0.0,1557091966.211550000,29.369475000,-65,-92,299,2412,8,0
0.0,0.0,1557091966.314023000,29.471948000,-63,-92,299,2412,8,0
0.0,0.0,1557091966.416497000,29.574422000,-64,-92,299,2412,8,0
0.0,0.0,1557091966.519093000,29.677018000,-64,-92,299,2412,8,0
0.0,0.0,1557091966.623311000,29.781236000,-64,-92,299,2412,8,0
0.0,0.0,1557091966.723768000,29.881693000,-63,-92,299,2412,8,0
0.0,0.0,1557091966.826160000,29.984085000,-64,-92,299,2412,8,0
0.0,0.0,1557091966.931899000,30.089824000,-64,-92,299,2412,8,0
0.0,0.0,1557091967.030897000,30.188822000,-64,-92,299,2412,8,0
0.0,0.0,1557091967.235529000,30.393454000,-64,-92,299,2412,8,0
0.0,0.0,1557091967.347467000,30.505392000,-64,-92,299,2412,8,0
0.0,0.0,1557091967.440340000,30.598265000,-64,-92,299,2412,8,0
0.0,0.0,1557091967.542769000,30.700694000,-63,-92,299,2412,8,0
0.0,0.0,1557091967.645410000,30.803335000,-62,-92,299,2412,8,0
0.0,0.0,1557091967.748216000,30.906141000,-62,-92,299,2412,8,0
0.0,0.0,1557091967.774022000,30.931947000,-62,-92,293,2412,32,0
0.0,0.0,1557091967.850162000,31.008087000,-63,-92,299,2412,8,0
0.0,0.0,1557091967.952973000,31.110898000,-62,-92,299,2412,8,0
0.0,0.0,1557091968.055057000,31.212982000,-66,-92,299,2412,8,0
0.0,0.0,1557091968.158068000,31.315993000,-66,-92,299,2412,8,0
0.0,0.0,1557091968.361970000,31.519895000,-71,-92,299,2412,8,0
0.0,0.0,1557091968.368985000,31.526910000,-71,-92,546,2412,32,0
0.0,0.0,1557091968.377559000,31.535484000,-70,-92,555,2412,32,0
0.0,0.0,1557091968.382378000,31.540303000,-70,-92,618,2412,32,0
0.0,0.0,1557091968.396429000,31.554354000,-69,-92,610,2412,32,0
0.0,0.0,1557091968.405827000,31.563752000,-70,-92,555,2412,32,0
0.0,0.0,1557091968.414785000,31.572710000,-70,-92,594,2412,32,0
0.0,0.0,1557091968.424436000,31.582361000,-69,-92,626,2412,32,0
0.0,0.0,1557091968.433667000,31.591592000,-69,-92,555,2412,32,0
0.0,0.0,1557091968.438429000,31.596354000,-68,-92,614,2412,32,0
0.0,0.0,1557091968.456306000,31.614231000,-69,-92,608,2412,32,0
0.0,0.0,1557091968.466481000,31.624406000,-71,-92,546,2412,32,0
0.0,0.0,1557091968.468765000,31.626690000,-70,-92,299,2412,8,0
0.0,0.0,1557091968.480302000,31.638227000,-71,-92,555,2412,32,0
0.0,0.0,1557091968.489326000,31.647251000,-70,-92,618,2412,32,0
0.0,0.0,1557091968.499465000,31.657390000,-72,-92,610,2412,32,0
0.0,0.0,1557091968.508521000,31.666446000,-72,-92,555,2412,32,0
0.0,0.0,1557091968.518014000,31.675939000,-73,-92,594,2412,32,0
0.0,0.0,1557091968.528013000,31.685938000,-73,-92,626,2412,32,0
0.0,0.0,1557091968.539128000,31.697053000,-73,-92,555,2412,32,0
0.0,0.0,1557091968.543603000,31.701528000,-73,-92,614,2412,32,0
0.0,0.0,1557091968.562088000,31.720013000,-72,-92,608,2412,32,0
