#x,y,time,time_rel,RSS,noise,frameLen,channelFreq,type,fragNum
0.0,0.0,1557091936.901382000,0.059307000,-51,-34,183,2412,8,0
0.0,0.0,1557091937.003719000,0.161644000,-52,-34,183,2412,8,0
0.0,0.0,1557091937.108292000,0.266217000,-52,-34,183,2412,8,0
0.0,0.0,1557091937.208565000,0.366490000,-51,-46,183,2412,8,0
0.0,0.0,1557091937.310988000,0.468913000,-51,-46,183,2412,8,0
0.0,0.0,1557091937.413328000,0.571253000,-50,-46,183,2412,8,0
0.0,0.0,1557091937.515735000,0.673660000,-53,-46,183,2412,8,0
0.0,0.0,1557091937.619645000,0.777570000,-56,-46,183,2412,8,0
0.0,0.0,1557091937.721335000,0.879260000,-51,-46,183,2412,8,0
0.0,0.0,1557091937.822907000,0.980832000,-48,-46,183,2412,8,0
0.0,0.0,1557091937.887666000,1.045591000,-54,-46,177,2412,5,0
0.0,0.0,1557091937.889015000,1.046940000,-54,-46,177,2412,5,0
0.0,0.0,1557091937.891902000,1.049827000,-48,-46,177,2412,5,0
0.0,0.0,1557091937.893569000,1.051494000,-48,-46,177,2412,5,0
0.0,0.0,1557091937.895413000,1.053338000,-48,-46,177,2412,5,0
0.0,0.0,1557091937.901116000,1.059041000,-48,-46,177,2412,5,0
0.0,0.0,1557091937.914537000,1.072462000,-57,-46,177,2412,5,0
0.0,0.0,1557091937.929759000,1.087684000,-57,-46,183,2412,8,0
0.0,0.0,1557091938.027739000,1.185664000,-49,-46,183,2412,8,0
0.0,0.0,1557091938.130308000,1.288233000,-49,-46,183,2412,8,0
0.0,0.0,1557091938.232462000,1.390387000,-49,-57,183,2412,8,0
0.0,0.0,1557091938.437379000,1.595304000,-48,-57,183,2412,8,0
0.0,0.0,1557091938.539691000,1.697616000,-60,-57,183,2412,8,0
0.0,0.0,1557091938.621098000,1.779023000,-58,-57,262,2412,40,0
0.0,0.0,1557091938.621486000,1.779411000,-58,-57,262,2412,40,0
0.0,0.0,1557091938.642766000,1.800691000,-57,-57,183,2412,8,0
0.0,0.0,1557091938.744543000,1.902468000,-50,-57,183,2412,8,0
0.0,0.0,1557091938.846898000,2.004823000,-50,-57,183,2412,8,0
0.0,0.0,1557091938.952272000,2.110197000,-52,-57,183,2412,8,0
0.0,0.0,1557091939.052027000,2.209952000,-51,-57,183,2412,8,0
0.0,0.0,1557091939.154050000,2.311975000,-50,-57,183,2412,8,0
0.0,0.0,1557091939.256428000,2.414353000,-50,-69,183,2412,8,0
0.0,0.0,1557091939.358950000,2.516875000,-49,-69,183,2412,8,0
0.0,0.0,1557091939.461232000,2.619157000,-50,-69,183,2412,8,0
0.0,0.0,1557091939.563708000,2.721633000,-51,-69,183,2412,8,0
0.0,0.0,1557091939.666111000,2.824036000,-50,-69,183,2412,8,0
0.0,0.0,1557091939.768555000,2.926480000,-56,-69,183,2412,8,0
0.0,0.0,1557091939.872671000,3.030596000,-52,-69,183,2412,8,0
0.0,0.0,1557091939.973342000,3.131267000,-56,-69,183,2412,8,0
0.0,0.0,1557091940.075714000,3.233639000,-52,-69,183,2412,8,0
0.0,0.0,1557091940.178166000,3.336091000,-54,-69,183,2412,8,0
0.0,0.0,1557091940.280624000,3.438549000,-53,-80,183,2412,8,0
0.0,0.0,1557091940.383105000,3.541030000,-55,-80,183,2412,8,0
0.0,0.0,1557091940.430796000,3.588721000,-56,-80,262,2412,40,0
0.0,0.0,1557091940.431474000,3.589399000,-56,-80,262,2412,40,0
0.0,0.0,1557091940.485902000,3.643827000,-51,-80,183,2412,8,0
0.0,0.0,1557091940.590060000,3.747985000,-51,-80,183,2412,8,0
0.0,0.0,1557091940.657030000,3.814955000,-56,-80,177,2412,5,0
0.0,0.0,1557091940.660260000,3.818185000,-51,-80,177,2412,5,0
0.0,0.0,1557091940.663882000,3.821807000,-50,-80,177,2412,5,0
0.0,0.0,1557091940.674467000,3.832392000,-50,-80,177,2412,5,0
0.0,0.0,1557091940.681046000,3.838971000,-55,-80,177,2412,5,0
0.0,0.0,1557091940.686479000,3.844404000,-55,-80,177,2412,5,0
0.0,0.0,1557091940.695256000,3.853181000,-55,-80,183,2412,8,0
0.0,0.0,1557091940.696473000,3.854398000,-55,-80,177,2412,5,0
0.0,0.0,1557091940.792539000,3.950464000,-55,-80,183,2412,8,0
0.0,0.0,1557091940.895397000,4.053322000,-50,-80,183,2412,8,0
0.0,0.0,1557091940.926331000,4.084256000,-93,-80,177,2412,5,0
0.0,0.0,1557091940.930117000,4.088042000,-55,-80,177,2412,5,0
0.0,0.0,1557091941.002765000,4.160690000,-56,-80,183,2412,8,0
0.0,0.0,1557091941.004133000,4.162058000,-55,-80,177,2412,5,0
0.0,0.0,1557091941.016538000,4.174463000,-56,-80,177,2412,5,0
0.0,0.0,1557091941.018412000,4.176337000,-55,-80,177,2412,5,0
0.0,0.0,1557091941.044669000,4.202594000,-56,-80,177,2412,5,0
0.0,0.0,1557091941.050022000,4.207947000,-51,-80,177,2412,5,0
0.0,0.0,1557091941.067442000,4.225367000,-56,-80,177,2412,5,0
0.0,0.0,1557091941.100185000,4.258110000,-55,-80,183,2412,8,0
0.0,0.0,1557091941.101794000,4.259719000,-56,-80,177,2412,5,0
0.0,0.0,1557091941.202435000,4.360360000,-49,-80,183,2412,8,0
0.0,0.0,1557091941.304622000,4.462547000,-56,-92,183,2412,8,0
0.0,0.0,1557091941.409505000,4.567430000,-56,-92,183,2412,8,0
0.0,0.0,1557091941.509626000,4.667551000,-52,-92,183,2412,8,0
0.0,0.0,1557091941.616170000,4.774095000,-52,-92,183,2412,8,0
0.0,0.0,1557091941.714426000,4.872351000,-51,-92,183,2412,8,0
0.0,0.0,1557091941.816629000,4.974554000,-51,-92,183,2412,8,0
0.0,0.0,1557091941.919085000,5.077010000,-55,-92,183,2412,8,0
0.0,0.0,1557091942.023698000,5.181623000,-54,-92,183,2412,8,0
0.0,0.0,1557091942.124011000,5.281936000,-54,-92,183,2412,8,0
0.0,0.0,1557091942.226284000,5.384209000,-47,-92,183,2412,8,0
0.0,0.0,1557091942.234475000,5.392400000,-47,-92,262,2412,40,0
0.0,0.0,1557091942.328739000,5.486664000,-47,-92,183,2412,8,0
0.0,0.0,1557091942.430960000,5.588885000,-47,-92,183,2412,8,0
0.0,0.0,1557091942.533434000,5.691359000,-55,-92,183,2412,8,0
0.0,0.0,1557091942.637306000,5.795231000,-49,-92,183,2412,8,0
0.0,0.0,1557091942.738311000,5.896236000,-49,-92,183,2412,8,0
0.0,0.0,1557091942.840740000,5.998665000,-50,-92,183,2412,8,0
0.0,0.0,1557091942.943416000,6.101341000,-49,-92,183,2412,8,0
0.0,0.0,1557091943.045398000,6.203323000,-49,-92,183,2412,8,0
0.0,0.0,1557091943.148315000,6.306240000,-50,-92,183,2412,8,0
0.0,0.0,1557091943.251665000,6.409590000,-45,-92,183,2412,8,0
0.0,0.0,1557091943.329199000,6.487124000,-48,-92,177,2412,5,0
0.0,0.0,1557091943.353374000,6.511299000,-48,-92,183,2412,8,0
0.0,0.0,1557091943.354525000,6.512450000,-47,-92,177,2412,5,0
0.0,0.0,1557091943.357149000,6.515074000,-48,-92,177,2412,5,0
0.0,0.0,1557091943.362034000,6.519959000,-48,-92,177,2412,5,0
0.0,0.0,1557091943.371281000,6.529206000,-49,-92,177,2412,5,0
0.0,0.0,1557091943.388384000,6.546309000,-51,-92,177,2412,5,0
0.0,0.0,1557091943.455273000,6.613198000,-50,-92,183,2412,8,0
0.0,0.0,1557091943.458944000,6.616869000,-50,-92,177,2412,5,0
0.0,0.0,1557091943.459953000,6.617878000,-50,-92,177,2412,5,0
0.0,0.0,1557091943.462349000,6.620274000,-50,-92,177,2412,5,0
0.0,0.0,1557091943.464986000,6.622911000,-51,-92,177,2412,5,0
0.0,0.0,1557091943.467436000,6.625361000,-52,-92,177,2412,5,0
0.0,0.0,1557091943.483535000,6.641460000,-52,-92,177,2412,5,0
0.0,0.0,1557091943.488349000,6.646274000,-47,-92,177,2412,5,0
0.0,0.0,1557091943.659911000,6.817836000,-49,-92,183,2412,8,0
0.0,0.0,1557091943.762252000,6.920177000,-49,-92,183,2412,8,0
0.0,0.0,1557091943.793569000,6.951494000,-52,-92,177,2412,5,0
0.0,0.0,1557091943.795244000,6.953169000,-51,-92,177,2412,5,0
0.0,0.0,1557091943.797545000,6.955470000,-52,-92,177,2412,5,0
0.0,0.0,1557091943.799830000,6.957755000,-52,-92,177,2412,5,0
0.0,0.0,1557091943.801959000,6.959884000,-53,-92,177,2412,5,0
0.0,0.0,1557091943.804660000,6.962585000,-53,-92,177,2412,5,0
0.0,0.0,1557091943.806516000,6.964441000,-53,-92,177,2412,5,0
0.0,0.0,1557091943.865140000,7.023065000,-58,-92,183,2412,8,0
0.0,0.0,1557091943.967120000,7.125045000,-56,-92,183,2412,8,0
0.0,0.0,1557091944.045543000,7.203468000,-52,-92,262,2412,40,0
0.0,0.0,1557091944.045913000,7.203838000,-52,-92,262,2412,40,0
0.0,0.0,1557091944.046097000,7.204022000,-52,-92,262,2412,40,0
0.0,0.0,1557091944.071619000,7.229544000,-52,-92,183,2412,8,0
0.0,0.0,1557091944.171943000,7.329868000,-50,-92,183,2412,8,0
0.0,0.0,1557091944.274360000,7.432285000,-49,-91,183,2412,8,0
0.0,0.0,1557091944.376733000,7.534658000,-50,-91,183,2412,8,0
0.0,0.0,1557091944.478949000,7.636874000,-51,-91,183,2412,8,0
0.0,0.0,1557091944.581384000,7.739309000,-52,-91,183,2412,8,0
0.0,0.0,1557091944.683702000,7.841627000,-51,-91,183,2412,8,0
0.0,0.0,1557091944.786161000,7.944086000,-54,-91,183,2412,8,0
0.0,0.0,1557091944.888748000,8.046673000,-46,-91,183,2412,8,0
0.0,0.0,1557091944.992292000,8.150217000,-55,-91,183,2412,8,0
0.0,0.0,1557091945.093603000,8.251528000,-48,-91,183,2412,8,0
0.0,0.0,1557091945.196137000,8.354062000,-47,-91,183,2412,8,0
0.0,0.0,1557091945.299271000,8.457196000,-47,-91,183,2412,8,0
0.0,0.0,1557091945.400602000,8.558527000,-46,-91,183,2412,8,0
0.0,0.0,1557091945.608931000,8.766856000,-46,-91,183,2412,8,0
0.0,0.0,1557091945.707797000,8.865722000,-48,-91,183,2412,8,0
0.0,0.0,1557091945.810184000,8.968109000,-52,-91,183,2412,8,0
0.0,0.0,1557091945.865785000,9.023710000,-48,-91,262,2412,40,0
0.0,0.0,1557091945.866756000,9.024681000,-47,-91,262,2412,40,0
0.0,0.0,1557091945.913000000,9.070925000,-45,-91,183,2412,8,0
0.0,0.0,1557091946.015118000,9.173043000,-55,-91,183,2412,8,0
0.0,0.0,1557091946.117954000,9.275879000,-47,-91,183,2412,8,0
0.0,0.0,1557091946.220035000,9.377960000,-47,-91,183,2412,8,0
0.0,0.0,1557091946.322343000,9.480268000,-47,-91,183,2412,8,0
0.0,0.0,1557091946.424679000,9.582604000,-46,-91,183,2412,8,0
0.0,0.0,1557091946.527307000,9.685232000,-47,-91,183,2412,8,0
0.0,0.0,1557091946.629582000,9.787507000,-46,-91,183,2412,8,0
0.0,0.0,1557091946.731838000,9.889763000,-55,-91,183,2412,8,0
0.0,0.0,1557091946.834213000,9.992138000,-47,-91,183,2412,8,0
0.0,0.0,1557091946.940206000,10.098131000,-48,-91,183,2412,8,0
0.0,0.0,1557091947.039096000,10.197021000,-52,-91,183,2412,8,0
0.0,0.0,1557091947.141348000,10.299273000,-49,-91,183,2412,8,0
0.0,0.0,1557091947.244913000,10.402838000,-52,-91,183,2412,8,0
0.0,0.0,1557091947.346361000,10.504286000,-52,-91,183,2412,8,0
0.0,0.0,1557091947.449021000,10.606946000,-49,-91,183,2412,8,0
0.0,0.0,1557091947.551309000,10.709234000,-51,-91,183,2412,8,0
0.0,0.0,1557091947.653823000,10.811748000,-50,-91,183,2412,8,0
0.0,0.0,1557091947.706109000,10.864034000,-52,-91,262,2412,40,0
0.0,0.0,1557091947.706447000,10.864372000,-52,-91,262,2412,40,0
0.0,0.0,1557091947.756045000,10.913970000,-49,-91,183,2412,8,0
0.0,0.0,1557091947.859575000,11.017500000,-95,-91,183,2412,8,0
0.0,0.0,1557091947.961338000,11.119263000,-50,-91,183,2412,8,0
0.0,0.0,1557091948.063033000,11.220958000,-51,-91,183,2412,8,0
0.0,0.0,1557091948.168204000,11.326129000,-52,-91,183,2412,8,0
0.0,0.0,1557091948.268180000,11.426105000,-55,-91,183,2412,8,0
0.0,0.0,1557091948.370797000,11.528722000,-52,-91,183,2412,8,0
0.0,0.0,1557091948.472776000,11.630701000,-51,-91,183,2412,8,0
0.0,0.0,1557091948.579912000,11.737837000,-51,-91,183,2412,8,0
0.0,0.0,1557091948.678289000,11.836214000,-50,-91,183,2412,8,0
0.0,0.0,1557091948.780151000,11.938076000,-51,-91,183,2412,8,0
0.0,0.0,1557091948.882783000,12.040708000,-52,-91,183,2412,8,0
0.0,0.0,1557091948.985855000,12.143780000,-53,-91,183,2412,8,0
0.0,0.0,1557091949.087165000,12.245090000,-49,-91,183,2412,8,0
0.0,0.0,1557091949.120606000,12.278531000,-52,-91,126,2412,40,0
0.0,0.0,1557091949.189719000,12.347644000,-52,-91,183,2412,8,0
0.0,0.0,1557091949.292838000,12.450763000,-53,-91,183,2412,8,0
0.0,0.0,1557091949.394383000,12.552308000,-53,-91,183,2412,8,0
0.0,0.0,1557091949.496955000,12.654880000,-48,-91,183,2412,8,0
0.0,0.0,1557091949.549898000,12.707823000,-52,-91,262,2412,40,0
0.0,0.0,1557091949.557774000,12.715699000,-49,-91,262,2412,40,0
0.0,0.0,1557091949.599169000,12.757094000,-53,-91,183,2412,8,0
0.0,0.0,1557091949.701564000,12.859489000,-49,-91,183,2412,8,0
0.0,0.0,1557091949.803855000,12.961780000,-54,-91,183,2412,8,0
0.0,0.0,1557091949.906710000,13.064635000,-49,-91,183,2412,8,0
0.0,0.0,1557091950.009590000,13.167515000,-49,-91,183,2412,8,0
0.0,0.0,1557091950.111044000,13.268969000,-49,-91,183,2412,8,0
0.0,0.0,1557091950.213485000,13.371410000,-49,-91,183,2412,8,0
0.0,0.0,1557091950.315861000,13.473786000,-49,-91,183,2412,8,0
0.0,0.0,1557091950.418351000,13.576276000,-53,-91,183,2412,8,0
0.0,0.0,1557091950.521197000,13.679122000,-49,-91,183,2412,8,0
0.0,0.0,1557091950.623233000,13.781158000,-54,-91,183,2412,8,0
0.0,0.0,1557091950.725547000,13.883472000,-49,-91,183,2412,8,0
0.0,0.0,1557091950.828156000,13.986081000,-54,-91,183,2412,8,0
0.0,0.0,1557091950.930431000,14.088356000,-54,-91,183,2412,8,0
0.0,0.0,1557091951.033077000,14.191002000,-48,-91,183,2412,8,0
0.0,0.0,1557091951.135059000,14.292984000,-53,-91,183,2412,8,0
0.0,0.0,1557091951.237477000,14.395402000,-48,-91,183,2412,8,0
0.0,0.0,1557091951.339964000,14.497889000,-53,-91,183,2412,8,0
0.0,0.0,1557091951.417405000,14.575330000,-53,-91,262,2412,40,0
0.0,0.0,1557091951.418060000,14.575985000,-49,-91,262,2412,40,0
0.0,0.0,1557091951.442395000,14.600320000,-48,-91,183,2412,8,0
0.0,0.0,1557091951.545196000,14.703121000,-48,-91,183,2412,8,0
0.0,0.0,1557091951.647233000,14.805158000,-48,-91,183,2412,8,0
0.0,0.0,1557091951.749898000,14.907823000,-48,-91,183,2412,8,0
0.0,0.0,1557091951.852193000,15.010118000,-48,-91,183,2412,8,0
0.0,0.0,1557091951.955499000,15.113424000,-54,-91,183,2412,8,0
0.0,0.0,1557091952.160224000,15.318149000,-48,-91,183,2412,8,0
0.0,0.0,1557091952.261575000,15.419500000,-54,-91,183,2412,8,0
0.0,0.0,1557091952.365585000,15.523510000,-55,-92,183,2412,8,0
0.0,0.0,1557091952.466494000,15.624419000,-55,-92,183,2412,8,0
0.0,0.0,1557091952.568982000,15.726907000,-48,-92,183,2412,8,0
0.0,0.0,1557091952.671163000,15.829088000,-49,-92,183,2412,8,0
0.0,0.0,1557091952.773624000,15.931549000,-49,-92,183,2412,8,0
0.0,0.0,1557091952.875966000,16.033891000,-49,-92,183,2412,8,0
0.0,0.0,1557091952.984735000,16.142660000,-54,-92,183,2412,8,0
0.0,0.0,1557091953.080934000,16.238859000,-54,-92,183,2412,8,0
0.0,0.0,1557091953.183360000,16.341285000,-55,-92,183,2412,8,0
0.0,0.0,1557091953.285639000,16.443564000,-49,-92,183,2412,8,0
0.0,0.0,1557091953.293328000,16.451253000,-53,-92,262,2412,40,0
0.0,0.0,1557091953.394463000,16.552388000,-47,-92,183,2412,8,0
0.0,0.0,1557091953.493313000,16.651238000,-55,-92,183,2412,8,0
0.0,0.0,1557091953.592701000,16.750626000,-48,-92,183,2412,8,0
0.0,0.0,1557091953.695090000,16.853015000,-48,-92,183,2412,8,0
0.0,0.0,1557091953.797472000,16.955397000,-48,-92,183,2412,8,0
0.0,0.0,1557091953.900077000,17.058002000,-53,-92,183,2412,8,0
0.0,0.0,1557091954.002356000,17.160281000,-48,-92,183,2412,8,0
0.0,0.0,1557091954.104787000,17.262712000,-48,-92,183,2412,8,0
0.0,0.0,1557091954.207166000,17.365091000,-53,-92,183,2412,8,0
0.0,0.0,1557091954.312091000,17.470016000,-48,-92,183,2412,8,0
0.0,0.0,1557091954.412024000,17.569949000,-49,-92,183,2412,8,0
0.0,0.0,1557091954.514401000,17.672326000,-47,-92,183,2412,8,0
0.0,0.0,1557091954.616821000,17.774746000,-48,-92,183,2412,8,0
0.0,0.0,1557091954.672578000,17.830503000,-49,-92,177,2412,5,0
0.0,0.0,1557091954.719263000,17.877188000,-48,-92,183,2412,8,0
0.0,0.0,1557091954.759960000,17.917885000,-51,-92,177,2412,5,0
0.0,0.0,1557091954.769659000,17.927584000,-52,-92,177,2412,5,0
0.0,0.0,1557091954.781209000,17.939134000,-53,-92,177,2412,5,0
0.0,0.0,1557091954.784675000,17.942600000,-49,-92,177,2412,5,0
0.0,0.0,1557091954.787017000,17.944942000,-50,-92,177,2412,5,0
0.0,0.0,1557091954.793639000,17.951564000,-51,-92,177,2412,5,0
0.0,0.0,1557091954.821674000,17.979599000,-48,-92,183,2412,8,0
0.0,0.0,1557091954.850825000,18.008750000,-47,-92,177,2412,5,0
0.0,0.0,1557091954.852575000,18.010500000,-47,-92,177,2412,5,0
0.0,0.0,1557091954.854268000,18.012193000,-47,-92,177,2412,5,0
0.0,0.0,1557091954.857079000,18.015004000,-47,-92,177,2412,5,0
0.0,0.0,1557091954.858861000,18.016786000,-47,-92,177,2412,5,0
0.0,0.0,1557091954.866058000,18.023983000,-47,-92,177,2412,5,0
0.0,0.0,1557091954.873912000,18.031837000,-49,-92,177,2412,5,0
0.0,0.0,1557091954.923927000,18.081852000,-50,-92,183,2412,8,0
0.0,0.0,1557091955.026424000,18.184349000,-54,-92,183,2412,8,0
0.0,0.0,1557091955.128957000,18.286882000,-54,-92,183,2412,8,0
0.0,0.0,1557091955.159210000,18.317135000,-52,-92,262,2412,40,0
0.0,0.0,1557091955.159751000,18.317676000,-52,-92,262,2412,40,0
0.0,0.0,1557091955.232285000,18.390210000,-54,-92,183,2412,8,0
0.0,0.0,1557091955.263397000,18.421322000,-51,-92,177,2412,5,0
0.0,0.0,1557091955.280508000,18.438433000,-53,-92,177,2412,5,0
0.0,0.0,1557091955.333633000,18.491558000,-54,-91,183,2412,8,0
0.0,0.0,1557091955.437432000,18.595357000,-48,-91,183,2412,8,0
0.0,0.0,1557091955.539870000,18.697795000,-49,-91,183,2412,8,0
0.0,0.0,1557091955.553331000,18.711256000,-50,-91,177,2412,5,0
0.0,0.0,1557091955.554904000,18.712829000,-50,-91,177,2412,5,0
0.0,0.0,1557091955.556888000,18.714813000,-50,-91,177,2412,5,0
0.0,0.0,1557091955.574602000,18.732527000,-49,-91,177,2412,5,0
0.0,0.0,1557091955.593980000,18.751905000,-50,-91,177,2412,5,0
0.0,0.0,1557091955.640854000,18.798779000,-54,-91,183,2412,8,0
0.0,0.0,1557091955.743519000,18.901444000,-47,-91,183,2412,8,0
0.0,0.0,1557091955.948535000,19.106460000,-46,-91,183,2412,8,0
0.0,0.0,1557091956.050327000,19.208252000,-49,-91,183,2412,8,0
0.0,0.0,1557091956.152755000,19.310680000,-48,-91,183,2412,8,0
0.0,0.0,1557091956.255157000,19.413082000,-50,-91,183,2412,8,0
0.0,0.0,1557091956.357569000,19.515494000,-48,-91,183,2412,8,0
0.0,0.0,1557091956.562756000,19.720681000,-47,-91,183,2412,8,0
0.0,0.0,1557091956.664707000,19.822632000,-49,-91,183,2412,8,0
0.0,0.0,1557091956.738858000,19.896783000,-50,-91,177,2412,5,0
0.0,0.0,1557091956.740670000,19.898595000,-47,-91,177,2412,5,0
0.0,0.0,1557091956.767159000,19.925084000,-48,-91,183,2412,8,0
0.0,0.0,1557091956.778855000,19.936780000,-49,-91,177,2412,5,0
0.0,0.0,1557091956.780566000,19.938491000,-50,-91,177,2412,5,0
0.0,0.0,1557091956.789175000,19.947100000,-47,-91,177,2412,5,0
0.0,0.0,1557091956.796824000,19.954749000,-50,-91,177,2412,5,0
0.0,0.0,1557091956.798713000,19.956638000,-46,-91,177,2412,5,0
0.0,0.0,1557091956.802487000,19.960412000,-47,-91,177,2412,5,0
0.0,0.0,1557091956.805149000,19.963074000,-49,-91,177,2412,5,0
0.0,0.0,1557091956.870311000,20.028236000,-47,-91,183,2412,8,0
0.0,0.0,1557091956.972643000,20.130568000,-47,-91,183,2412,8,0
0.0,0.0,1557091956.986572000,20.144497000,-49,-91,262,2412,40,0
0.0,0.0,1557091956.987034000,20.144959000,-49,-91,262,2412,40,0
0.0,0.0,1557091957.074379000,20.232304000,-49,-91,183,2412,8,0
0.0,0.0,1557091957.279275000,20.437200000,-47,-91,183,2412,8,0
0.0,0.0,1557091957.381916000,20.539841000,-48,-91,183,2412,8,0
0.0,0.0,1557091957.484055000,20.641980000,-49,-91,183,2412,8,0
0.0,0.0,1557091957.586559000,20.744484000,-49,-91,183,2412,8,0
0.0,0.0,1557091957.688839000,20.846764000,-48,-91,183,2412,8,0
0.0,0.0,1557091957.791102000,20.949027000,-48,-91,183,2412,8,0
0.0,0.0,1557091957.850859000,21.008784000,-48,-91,177,2412,5,0
0.0,0.0,1557091957.852797000,21.010722000,-48,-91,177,2412,5,0
0.0,0.0,1557091957.859856000,21.017781000,-50,-91,177,2412,5,0
0.0,0.0,1557091957.866071000,21.023996000,-50,-91,177,2412,5,0
0.0,0.0,1557091957.866741000,21.024666000,-50,-91,177,2412,5,0
0.0,0.0,1557091957.874768000,21.032693000,-48,-91,177,2412,5,0
0.0,0.0,1557091957.883942000,21.041867000,-48,-91,177,2412,5,0
0.0,0.0,1557091957.885755000,21.043680000,-49,-91,177,2412,5,0
0.0,0.0,1557091957.893621000,21.051546000,-49,-91,183,2412,8,0
0.0,0.0,1557091957.992254000,21.150179000,-49,-91,177,2412,5,0
0.0,0.0,1557091957.993908000,21.151833000,-49,-91,177,2412,5,0
0.0,0.0,1557091957.996010000,21.153935000,-49,-91,183,2412,8,0
0.0,0.0,1557091957.997474000,21.155399000,-48,-91,177,2412,5,0
0.0,0.0,1557091957.999334000,21.157259000,-48,-91,177,2412,5,0
0.0,0.0,1557091958.001404000,21.159329000,-48,-91,177,2412,5,0
0.0,0.0,1557091958.003252000,21.161177000,-47,-91,177,2412,5,0
0.0,0.0,1557091958.011608000,21.169533000,-47,-91,177,2412,5,0
0.0,0.0,1557091958.029797000,21.187722000,-49,-91,177,2412,5,0
0.0,0.0,1557091958.089033000,21.246958000,-47,-91,177,2412,5,0
0.0,0.0,1557091958.100727000,21.258652000,-49,-91,183,2412,8,0
0.0,0.0,1557091958.157847000,21.315772000,-50,-91,177,2412,5,0
0.0,0.0,1557091958.202227000,21.360152000,-48,-91,183,2412,8,0
0.0,0.0,1557091958.303335000,21.461260000,-48,-91,183,2412,8,0
0.0,0.0,1557091958.405519000,21.563444000,-48,-91,183,2412,8,0
0.0,0.0,1557091958.507950000,21.665875000,-48,-91,183,2412,8,0
0.0,0.0,1557091958.610355000,21.768280000,-48,-91,183,2412,8,0
0.0,0.0,1557091958.713608000,21.871533000,-49,-91,183,2412,8,0
0.0,0.0,1557091958.799008000,21.956933000,-48,-91,262,2412,40,0
0.0,0.0,1557091958.799836000,21.957761000,-48,-91,262,2412,40,0
0.0,0.0,1557091958.815604000,21.973529000,-49,-91,183,2412,8,0
0.0,0.0,1557091958.918057000,22.075982000,-50,-91,183,2412,8,0
0.0,0.0,1557091959.021246000,22.179171000,-49,-91,183,2412,8,0
0.0,0.0,1557091959.122437000,22.280362000,-50,-91,183,2412,8,0
0.0,0.0,1557091959.224806000,22.382731000,-49,-91,183,2412,8,0
0.0,0.0,1557091959.327616000,22.485541000,-50,-91,183,2412,8,0
0.0,0.0,1557091959.429675000,22.587600000,-50,-91,183,2412,8,0
0.0,0.0,1557091959.532319000,22.690244000,-51,-91,183,2412,8,0
0.0,0.0,1557091959.634811000,22.792736000,-51,-91,183,2412,8,0
0.0,0.0,1557091959.736867000,22.894792000,-51,-91,183,2412,8,0
0.0,0.0,1557091959.839211000,22.997136000,-51,-91,183,2412,8,0
0.0,0.0,1557091959.942312000,23.100237000,-50,-91,183,2412,8,0
0.0,0.0,1557091960.047039000,23.204964000,-48,-91,183,2412,8,0
0.0,0.0,1557091960.146461000,23.304386000,-46,-91,183,2412,8,0
0.0,0.0,1557091960.248861000,23.406786000,-50,-91,183,2412,8,0
0.0,0.0,1557091960.351878000,23.509803000,-50,-91,183,2412,8,0
0.0,0.0,1557091960.453768000,23.611693000,-47,-91,183,2412,8,0
0.0,0.0,1557091960.556448000,23.714373000,-49,-91,183,2412,8,0
0.0,0.0,1557091960.611572000,23.769497000,-49,-91,262,2412,40,0
0.0,0.0,1557091960.611597000,23.769522000,-49,-91,262,2412,40,0
0.0,0.0,1557091960.659868000,23.817793000,-46,-91,183,2412,8,0
0.0,0.0,1557091960.761267000,23.919192000,-49,-91,183,2412,8,0
0.0,0.0,1557091960.864494000,24.022419000,-49,-91,183,2412,8,0
0.0,0.0,1557091960.969755000,24.127680000,-47,-91,183,2412,8,0
0.0,0.0,1557091961.068025000,24.225950000,-47,-91,183,2412,8,0
0.0,0.0,1557091961.170546000,24.328471000,-49,-91,183,2412,8,0
0.0,0.0,1557091961.272993000,24.430918000,-49,-91,183,2412,8,0
0.0,0.0,1557091961.375346000,24.533271000,-49,-91,183,2412,8,0
0.0,0.0,1557091961.480555000,24.638480000,-49,-91,183,2412,8,0
0.0,0.0,1557091961.581735000,24.739660000,-51,-91,183,2412,8,0
0.0,0.0,1557091961.683119000,24.841044000,-49,-91,183,2412,8,0
0.0,0.0,1557091961.784828000,24.942753000,-48,-91,183,2412,8,0
0.0,0.0,1557091961.887201000,25.045126000,-56,-91,183,2412,8,0
0.0,0.0,1557091961.991291000,25.149216000,-46,-91,183,2412,8,0
0.0,0.0,1557091962.093064000,25.250989000,-44,-91,183,2412,8,0
0.0,0.0,1557091962.197796000,25.355721000,-51,-91,183,2412,8,0
0.0,0.0,1557091962.296780000,25.454705000,-46,-91,183,2412,8,0
0.0,0.0,1557091962.399323000,25.557248000,-47,-91,183,2412,8,0
0.0,0.0,1557091962.427123000,25.585048000,-47,-91,262,2412,40,0
0.0,0.0,1557091962.429001000,25.586926000,-47,-91,262,2412,40,0
0.0,0.0,1557091962.501796000,25.659721000,-45,-91,183,2412,8,0
0.0,0.0,1557091962.605743000,25.763668000,-45,-91,183,2412,8,0
0.0,0.0,1557091962.706466000,25.864391000,-44,-91,183,2412,8,0
0.0,0.0,1557091962.808785000,25.966710000,-43,-91,183,2412,8,0
0.0,0.0,1557091962.911281000,26.069206000,-44,-91,183,2412,8,0
